,OFFER_PRICE,MATERIAL_COST,SERVICE_COST,COST_PRODUCT,ISIC,TECH_BP,TECH_C,TECH_E,TECH_EPS,TECH_F,TECH_FP,TECH_S,OFFER_STATUS
5987,11143.0,6323.0,1230.0,1280.0,2011.0,0,0,0,0,1,0,0,0
5988,6851.7,1722.0,2455.97,0.0,7490.0,0,0,0,0,1,0,0,1
5989,2630.35,1107.0,1101.7,0.0,2829.0,0,0,0,0,1,0,0,1
5990,4750.3,2460.0,2218.93,0.0,5275.093193332244,0,0,0,0,0,0,1,1
5991,4838.0,1173.0,1078.69,0.0,8413.0,0,1,0,0,0,0,0,1
5992,46700.0,14586.0,12699.23,0.0,6910.0,0,1,0,0,0,0,0,1
5993,12384.3,3060.0,4207.37,0.0,4322.0,0,1,0,0,0,0,0,1
5995,2690.6,510.0,675.07,0.0,9609.0,0,1,0,0,0,0,0,0
5996,5355.0,369.0,7276.25,0.0,2652.0,0,0,0,0,1,0,0,0
5997,19819.0,5658.0,6532.73,127.6,4321.0,0,0,0,0,1,0,0,1
5999,1479.15,984.0,108.52,12.39,8411.0,0,0,0,0,1,0,0,1
6000,4742.0,1530.0,1030.52,0.0,6820.0,0,1,0,0,0,0,0,1
6001,2278.0,861.0,0.0,0.0,7110.0,0,0,0,0,1,0,0,1
6002,9156.0,1230.0,5487.87,0.0,4322.0,0,0,0,0,1,0,0,0
6003,34145.2,12054.0,16333.79,8345.789999999999,6820.0,0,0,0,0,1,0,0,1
6004,4300.0,2640.0,0.0,1560.0,4711.0,0,0,0,0,1,0,0,1
6005,2422.0,1722.0,13.9,0.0,8610.0,0,0,0,0,1,0,0,0
6006,1354.0,861.0,78.85,0.0,9609.0,0,0,0,0,1,0,0,1
6007,3633.0,2214.0,325.56,37.17,1200.0,0,0,0,0,1,0,0,1
6008,24840.0,6528.0,11040.0,0.0,4322.0,0,1,0,0,0,0,0,0
6009,2916.0,1230.0,396.73,0.0,8129.0,0,0,0,0,1,0,0,1
6012,11753.0,2214.0,3043.21,0.0,2029.0,0,0,0,0,1,0,0,1
6013,29220.0,7242.0,8907.86,0.0,5275.093193332244,0,1,0,0,0,0,0,0
6014,16067.0,7158.0,3341.05,1500.0,4752.0,0,0,0,0,1,0,0,1
6015,2208.8,1404.0,211.12,1200.0,4649.0,0,1,0,0,0,0,0,1
6016,2596.0,1476.0,109.79,46.39,7490.0,0,0,0,0,0,0,1,1
6017,2135.0,984.0,325.56,0.0,6810.0,0,0,0,0,1,0,0,1
6018,21268.9,5289.0,9749.86,0.0,7110.0,0,0,0,0,1,0,0,1
6019,2703.7,1599.0,360.72,0.0,7020.0,0,0,0,0,1,0,0,0
6020,1850.5,861.0,217.04,0.0,4911.0,0,0,0,0,1,0,0,1
6021,1460.0,738.0,1.0,0.0,4321.0,0,0,0,0,1,0,0,1
6022,25392.55,10064.0,5945.97,11.5,5275.093193332244,0,0,0,0,1,0,0,1
6024,2478.0,1262.0,146.28,0.0,6820.0,0,0,0,0,1,0,0,1
6025,7615.5,1476.0,2577.71,0.0,3510.0,0,0,0,0,1,0,0,1
6026,4263.25,1562.64,1132.16,0.0,4322.0,0,1,0,0,0,0,0,1
6027,3109.0,1353.0,367.64,366.64,4321.0,0,0,0,0,1,0,0,1
6028,17563.0,7626.0,1136.24,371.12,6430.0,0,0,0,0,0,0,1,1
6029,3366.0,1476.0,719.52,0.0,910.0,0,0,0,0,0,0,1,0
6030,26499.0,11070.0,5100.29,2766.3,6419.0,0,0,0,0,0,0,1,1
6031,7930.0,5407.0,262.55,4300.0,6311.0,0,0,0,0,1,0,0,1
6032,2767.0,861.0,944.54,0.0,6619.0,0,0,0,0,0,0,1,0
6033,1585.0,615.0,441.09,0.0,4100.0,0,0,0,0,1,0,0,1
6034,6213.0,1734.0,2672.0,0.0,8610.0,0,1,0,0,0,0,0,0
6035,4067.25,3132.0,547.9,1533.0,9499.0,0,0,0,0,1,0,0,0
6036,2944.45,612.0,867.91,0.0,4322.0,0,1,0,0,0,0,0,0
6037,9216.9,4797.0,1150.02,0.0,6612.0,0,0,0,0,1,0,0,1
6038,26263.0,7854.0,9549.87,0.0,6820.0,0,1,0,0,0,0,0,0
6039,8374.9,4601.0,982.34,2000.0,4322.0,0,1,0,0,0,0,0,0
6040,5366.3,969.0,2492.74,0.0,3822.0,0,1,0,0,0,0,0,1
6041,7392.0,2952.0,1809.16,0.0,899.0,0,0,0,0,1,0,0,1
6042,1566.0,861.0,150.54,0.0,8710.0,0,0,0,0,1,0,0,1
6043,7576.5,1722.0,3244.64,0.0,5510.0,0,0,0,0,0,0,1,1
6044,4282.0,0.0,2543.0,0.0,8422.0,0,0,0,0,0,0,1,1
6045,10318.1,4551.0,2414.6,1145.36,3100.0,0,0,0,0,0,0,1,1
6046,12240.0,4050.0,3409.32,0.0,2829.0,0,0,0,0,1,0,0,0
6047,9133.2,4674.0,773.14,0.0,1079.0,0,0,0,0,1,0,0,1
6048,1054.0,738.0,0.0,0.0,6311.0,0,0,0,0,1,0,0,1
6049,3330.2,1353.0,536.41,0.0,2813.0,0,0,0,0,1,0,0,1
6051,1074.0,738.0,0.0,0.0,6419.0,0,0,0,0,0,0,1,1
6052,4841.2,2214.0,763.69,0.0,8610.0,0,0,0,0,1,0,0,1
6053,4128.0,2829.0,0.0,0.0,2652.0,0,0,0,0,0,0,1,1
6054,4249.35,2214.0,801.82,61.95,8411.0,0,0,0,0,1,0,0,1
6055,1125.0,615.0,15.0,0.0,4322.0,0,0,0,0,1,0,0,1
6056,3588.0,0.0,2363.57,0.0,5275.093193332244,0,0,0,0,0,0,1,0
6057,2800.0,0.0,1841.03,0.0,5275.093193332244,0,0,0,0,0,0,1,0
6058,1983.0,861.0,241.92,143.73,8411.0,0,0,0,0,1,0,0,1
6059,19109.0,4826.64,7350.19,0.0,3600.0,0,1,0,0,0,0,0,1
6061,7250.2,2337.0,2615.33,0.0,8411.0,0,0,0,0,0,0,1,1
6062,23706.0,5043.0,4868.0,0.0,9499.0,0,0,0,0,0,0,1,1
6063,5182.0,2952.0,398.24,0.0,3510.0,0,0,0,0,1,0,0,1
6064,15733.1,5622.0,2456.64,1950.0,2652.0,0,1,0,0,0,0,0,1
6065,3130.0,1695.0,150.0,885.0,5223.0,0,0,0,0,1,0,0,1
6066,3042.0,2214.0,0.0,0.0,8299.0,0,0,0,0,0,0,1,1
6067,3798.0,2091.0,181.12,0.0,6430.0,0,0,0,0,0,0,1,1
6071,27905.0,12303.0,5126.73,4500.0,6619.0,0,0,0,0,0,0,1,1
6072,31569.2,20787.0,27610.62,5642.43,7110.0,0,0,0,0,1,0,0,1
6073,4536.05,2268.0,379.62,344.12,610.0,0,0,0,0,0,0,1,1
6074,2295.0,615.0,645.55,0.0,4719.0,0,0,0,0,0,0,1,1
6075,16625.0,2706.0,10490.04,0.0,6419.0,0,0,0,0,0,0,1,1
6076,2100.0,1428.0,0.0,0.0,8411.0,0,1,0,0,0,0,0,1
6077,7140.0,3075.0,1717.26,1492.26,4510.0,0,0,0,0,0,0,1,1
6078,1597.0,816.0,64.42,0.0,4322.0,0,1,0,0,0,0,0,1
6079,9952.0,3444.0,3736.0,0.0,7110.0,0,0,0,0,1,0,0,1
6081,7879.9,0.0,5839.84,0.0,2100.0,0,1,0,0,0,0,0,1
6082,11030.9,4428.0,2209.54,0.0,7210.0,0,0,0,0,1,0,0,1
6083,3002.6,612.0,1276.61,0.0,4322.0,0,1,0,0,0,0,0,0
6084,1280.0,861.0,0.0,0.0,4719.0,0,0,0,0,1,0,0,1
6085,3255.0,1353.0,757.07,0.0,6810.0,0,0,0,0,0,0,1,1
6086,1825.0,738.0,206.17,0.0,3812.0,0,0,0,0,1,0,0,1
6087,6016.5,2706.0,1408.13,1149.28,5275.093193332244,0,0,0,0,0,0,1,0
6088,1710.0,0.0,483.22,434.38,8411.0,0,0,0,0,0,0,1,0
6089,7170.0,3476.0,515.68,2000.0,8530.0,0,0,0,0,1,0,0,0
6090,2868.0,612.0,871.78,0.0,6512.0,0,1,0,0,0,0,0,0
6092,2600.0,918.0,878.6,0.0,3510.0,0,1,0,0,0,0,0,1
6093,1949.4,1107.0,263.31,263.31,2652.0,0,0,0,0,0,0,1,1
6094,17005.0,12300.0,624.64,37.17,8411.0,0,0,0,0,1,0,0,1
6095,2871.0,1230.0,448.38,0.0,4719.0,0,0,0,0,1,0,0,1
6096,1682.0,861.0,60.81,1.0,4322.0,0,0,0,0,1,0,0,0
6097,4131.3,1107.0,1936.61,0.0,8610.0,0,0,0,0,1,0,0,1
6098,20570.0,12132.0,748.66,2548.66,4923.0,0,0,0,0,0,0,1,1
6099,7155.0,4335.0,0.0,0.0,2652.0,0,1,0,0,0,0,0,0
6100,3499.2,1353.0,760.78,109.78,6419.0,0,0,0,0,0,0,1,1
6103,23761.4,8000.0,7263.81,390.77,6512.0,0,0,0,0,1,0,0,1
6104,3034.0,1476.0,168.04,118.04,8422.0,0,0,0,0,0,0,1,1
6105,9628.5,1428.0,4680.32,0.0,4322.0,0,1,0,0,0,0,0,0
6106,3657.5,1722.0,872.66,0.0,3211.0,0,0,0,0,0,0,1,1
6107,1285.35,861.0,62.12,0.0,8411.0,0,0,0,0,1,0,0,1
6108,8124.4,2448.0,1643.53,0.0,6820.0,0,1,0,0,0,0,0,1
6109,2310.0,1107.0,399.3,0.0,4321.0,0,0,0,0,1,0,0,1
6110,8635.5,4551.0,1578.01,1212.78,5275.093193332244,0,0,0,0,0,0,1,0
6111,10951.5,1722.0,5626.6,0.0,6810.0,0,0,0,0,0,0,1,1
6112,7847.3,3460.0,2144.73,1781.38,8422.0,0,0,0,0,1,0,0,1
6113,6644.0,1968.0,1516.57,373.75,8110.0,0,0,0,0,1,0,0,1
6114,11464.15,3198.0,3233.25,0.0,4321.0,0,0,0,0,1,0,0,1
6115,2197.0,1326.0,0.0,0.0,2813.0,0,1,0,0,0,0,0,0
6116,10001.8,6765.0,0.0,0.0,2652.0,0,0,0,0,0,0,1,1
6117,6795.0,2337.0,3052.84,0.0,3290.0,0,0,0,0,1,0,0,1
6118,1085.75,0.0,834.49,0.0,5275.093193332244,0,0,0,0,1,0,0,1
6119,13016.0,3978.0,3544.0,0.0,6810.0,0,1,0,0,0,0,0,1
6120,2520.0,738.0,448.96,0.0,2100.0,0,0,0,0,1,0,0,1
6121,3942.5,2430.0,0.0,0.0,2732.0,0,0,0,0,1,0,0,1
6122,4611.0,1722.0,824.4,0.0,6530.0,0,0,0,0,1,0,0,1
6123,25809.45,8979.0,9202.27,2712.96,4321.0,0,0,0,0,1,0,0,1
6125,14326.7,2652.0,6199.9,0.0,3822.0,0,1,0,0,0,0,0,0
6126,5407.9,1599.0,1600.38,0.0,1079.0,0,0,0,0,1,0,0,1
6127,12066.25,1734.0,5101.54,0.0,2652.0,0,1,0,0,0,0,0,0
6128,3214.0,1476.0,226.73,44.76,6419.0,0,0,0,0,0,0,1,1
6129,4440.0,2460.0,1.0,0.0,8110.0,0,0,0,0,1,0,0,1
6130,2860.0,738.0,1057.5,0.0,8413.0,0,0,0,0,0,0,1,1
6132,6513.35,3075.0,1078.76,1078.76,8411.0,0,0,0,0,0,0,1,1
6133,19082.25,11562.94,0.0,0.0,5510.0,0,0,0,1,0,0,0,1
6134,1773.9,123.0,1483.83,0.0,8549.0,0,0,0,0,1,0,0,1
6135,7712.0,3075.0,3440.03,0.0,3250.0,0,0,0,0,1,0,0,0
6136,43380.0,13407.0,9727.28,9727.28,4100.0,0,0,0,0,1,0,0,1
6137,8077.0,2622.42,2675.9,0.0,5275.093193332244,0,1,0,0,0,0,0,1
6138,7015.0,1968.0,1686.47,0.0,4321.0,0,0,0,0,1,0,0,1
6139,8599.6,2829.0,2501.1,0.0,4321.0,0,0,0,0,1,0,0,1
6140,6221.0,1353.0,2876.72,0.0,9609.0,0,0,0,0,0,0,1,1
6141,6352.0,2091.0,2745.27,0.0,6419.0,0,0,0,0,0,0,1,1
6142,28008.65,9471.0,14465.89,2536.17,8890.0,0,0,0,0,1,0,0,1
6145,3240.0,2214.0,0.0,0.0,8690.0,0,0,0,0,1,0,0,1
6146,16574.25,5043.0,3855.04,0.0,2790.0,0,0,0,0,1,0,0,1
6147,26904.7,15621.0,1825.77,0.0,4711.0,0,0,0,0,1,0,0,1
6148,3125.35,2214.0,0.0,0.0,8422.0,0,0,0,0,0,0,1,1
6149,2300.0,765.0,702.0,0.0,4322.0,0,1,0,0,0,0,0,1
6150,1014.0,738.0,0.0,0.0,2822.0,0,0,0,0,1,0,0,0
6151,8262.8,4551.0,1111.84,0.0,8730.0,0,0,0,0,1,0,0,1
6152,1525.5,0.0,440.51,0.0,4322.0,0,1,0,0,0,0,0,1
6153,5339.5,1476.0,2917.42,0.0,0.0,0,0,0,0,1,0,0,0
6154,4317.1,2337.0,120.4,0.0,5275.093193332244,0,0,0,0,1,0,0,1
6155,11557.5,5904.0,2534.18,1879.62,6419.0,0,0,0,0,0,0,1,1
6156,1443.0,861.0,55.02,0.0,6419.0,0,0,0,0,0,0,1,0
6157,9943.0,2952.0,2793.63,0.0,2740.0,0,0,0,0,1,0,0,0
6158,2737.8,1845.0,441.36,0.0,5275.093193332244,0,0,0,0,0,0,1,1
6159,21663.4,0.0,15164.38,0.0,2100.0,0,0,0,0,0,0,1,1
6160,6037.0,2813.0,1169.41,87.39,6820.0,0,0,0,0,1,0,0,1
6161,5255.0,1845.0,2309.79,0.0,6820.0,0,0,0,0,1,0,0,0
6162,2847.65,510.0,816.53,0.0,2652.0,0,1,0,0,0,0,0,0
6163,2219.4,984.0,661.02,0.0,4321.0,0,0,0,0,1,0,0,0
6164,1988.5,1107.0,1.0,1.0,5610.0,0,0,0,0,1,0,0,1
6165,7604.8,2952.0,1606.8,19.42,1200.0,0,0,0,0,1,0,0,1
6166,5950.0,2583.0,1155.34,0.0,6420.0,0,0,0,0,0,0,1,1
6167,3324.0,2091.0,1.0,1.0,6419.0,0,0,0,0,0,0,1,0
6168,3091.0,1230.0,520.66,0.0,4719.0,0,0,0,0,1,0,0,1
6169,1881.0,246.0,581.8,0.0,8690.0,0,0,0,0,1,0,0,1
6170,10163.0,3210.0,3438.34,762.39,5275.093193332244,0,0,0,0,1,0,0,1
6171,6718.5,2214.0,2533.29,0.0,6419.0,0,0,0,0,0,0,1,1
6172,6980.0,1353.0,2795.45,0.0,6419.0,0,0,0,0,0,0,1,1
6173,9285.05,2952.0,5230.46,0.0,4329.0,0,0,0,0,0,0,1,1
6174,6040.0,2214.0,1776.5,0.0,2013.0,0,0,0,0,0,0,1,1
6175,23696.0,4466.58,10207.0,0.0,9499.0,0,1,0,0,0,0,0,1
6177,2440.0,1230.0,428.94,0.0,6419.0,0,0,0,0,0,0,1,0
6178,32823.0,8241.0,10411.67,372.75,6311.0,0,0,0,0,1,0,0,1
6179,3307.0,1107.0,872.03,0.0,2652.0,0,0,0,0,1,0,0,1
6180,6000.0,2460.0,1778.88,0.0,6820.0,0,0,0,0,1,0,0,1
6181,33150.0,19188.0,0.0,0.0,4321.0,0,0,0,0,1,0,0,1
6182,1150.0,306.0,480.0,0.0,9102.0,0,1,0,0,0,0,0,1
6183,26908.4,14860.0,0.0,8380.0,2790.0,0,0,0,0,1,0,0,1
6184,6285.8,1880.0,2028.12,0.0,8412.0,0,1,0,0,0,0,0,1
6185,4173.6,3075.0,275.33,0.0,1512.0,0,0,0,0,1,0,0,1
6186,10327.75,0.0,8004.0,0.0,2100.0,0,0,0,0,0,0,1,0
6187,9983.6,4182.0,2558.1,2082.12,9700.0,0,0,0,0,0,0,1,0
6188,1833.35,714.0,316.0,0.0,2100.0,0,1,0,0,0,0,0,1
6189,1171.8,984.0,0.0,0.0,7020.0,0,0,0,0,1,0,0,1
6190,23000.0,8466.0,7264.0,0.0,2100.0,0,1,0,0,0,0,0,1
6191,17000.0,5694.66,5754.0,0.0,2100.0,0,1,0,0,0,0,0,1
6192,1950.0,816.0,172.17,0.0,5275.093193332244,0,1,0,0,0,0,0,1
6193,1807.0,510.0,481.0,0.0,8299.0,0,1,0,0,0,0,0,0
6194,4998.3,1122.0,1180.46,0.0,5275.093193332244,0,1,0,0,0,0,0,1
6195,4800.0,2754.0,126.54,0.0,7110.0,0,1,0,0,0,0,0,1
6196,2314.65,918.0,392.2,0.0,4322.0,0,1,0,0,0,0,0,1
6197,13920.0,8610.0,1095.8,0.0,8110.0,0,0,0,0,1,0,0,1
6198,2074.5,1107.0,199.14,0.0,6419.0,0,0,0,0,0,0,1,1
6199,5470.6,2583.0,851.09,451.49,6419.0,0,0,0,0,0,0,1,1
6200,2670.0,1710.0,0.0,1440.0,5223.0,0,0,0,0,1,0,0,1
6201,24790.25,15129.0,6492.78,3079.08,7020.0,0,0,0,0,1,0,0,1
6202,3065.0,861.0,719.24,0.0,4510.0,0,0,0,0,0,0,1,1
6203,3954.0,2706.0,166.68,0.0,9609.0,0,0,0,0,0,0,1,1
6204,3281.2,0.0,1891.62,0.0,4321.0,1,0,0,0,0,0,0,0
6207,11768.0,6150.0,528.35,0.0,4321.0,0,0,0,0,1,0,0,0
6208,4010.0,2700.0,81.59,0.0,2011.0,0,0,0,0,1,0,0,1
6211,19245.5,6658.0,9075.54,5981.56,4911.0,0,0,0,0,1,0,0,1
6212,3126.5,2214.0,0.0,0.0,4390.0,0,0,0,0,1,0,0,1
6213,10879.2,2091.0,6691.3,163.48,5275.093193332244,0,0,0,0,1,0,0,0
6214,1672.0,1230.0,0.0,0.0,3320.0,0,0,0,0,1,0,0,0
6215,2946.0,1599.0,60.8,0.0,5275.093193332244,0,0,0,0,1,0,0,1
6216,3828.0,1845.0,223.5,0.0,4321.0,0,0,0,0,1,0,0,1
6217,4414.0,1968.0,1223.16,0.0,5275.093193332244,0,0,0,0,0,0,1,1
6218,4440.0,1107.0,2375.71,2375.71,8411.0,0,0,0,0,1,0,0,1
6219,3940.0,2337.0,260.98,0.0,7210.0,0,0,0,0,0,0,1,1
6220,13627.8,5658.0,5111.21,781.38,4321.0,0,0,0,0,1,0,0,1
6221,7254.2,1224.0,3403.15,0.0,4322.0,0,1,0,0,0,0,0,0
6222,18400.0,6027.0,8420.03,7736.54,8730.0,0,0,0,0,1,0,0,1
6223,40859.8,11220.0,12231.35,0.0,4100.0,0,1,0,0,0,0,0,1
6224,2635.4,738.0,1231.72,0.0,5275.093193332244,0,0,0,0,1,0,0,1
6225,2327.0,1570.0,4.35,1300.0,1622.0,0,0,0,0,1,0,0,1
6226,5644.3,3444.0,613.3,412.28,8610.0,0,0,0,0,1,0,0,1
6227,1920.1,252.96,481.25,0.0,9700.0,0,1,0,0,0,0,0,0
6228,51510.0,13905.0,21898.31,0.0,5210.0,0,0,0,0,1,0,0,0
6229,1624.8,738.0,233.91,0.0,4290.0,0,0,0,0,1,0,0,1
6230,23423.0,11070.0,6871.12,0.0,7110.0,0,0,0,0,1,0,0,1
6231,3198.0,1476.0,295.5,0.0,6419.0,0,0,0,0,0,0,1,1
6232,10760.0,2460.0,4381.83,0.0,8610.0,0,0,0,0,1,0,0,1
6233,4107.8,2829.0,329.92,8.69,7020.0,0,0,0,0,1,0,0,1
6234,7817.2,1122.0,1995.53,0.0,4322.0,1,0,0,0,0,0,0,0
6235,13680.0,4305.0,2648.67,0.0,9999.0,0,0,0,0,1,0,0,1
6236,3795.75,1020.0,1465.53,0.0,4322.0,0,1,0,0,0,0,0,0
6238,4568.0,3221.45,98.88,1829.45,4321.0,0,0,0,0,1,0,0,1
6239,2267.0,0.0,1345.89,0.0,9609.0,0,0,0,0,0,0,1,1
6240,5000.0,2040.0,1899.72,0.0,8411.0,0,1,0,0,0,0,0,1
6241,31132.0,5904.0,15334.84,0.0,5275.093193332244,0,0,0,0,0,0,1,0
6243,3695.75,2226.0,229.36,750.0,8129.0,0,0,0,0,1,0,0,1
6244,10300.0,0.0,7354.08,0.0,6419.0,0,0,0,0,0,0,1,0
6245,11387.0,3198.0,4758.82,0.0,8413.0,0,0,0,0,0,0,1,1
6246,7050.55,2706.0,2097.49,1341.55,8422.0,0,0,0,0,0,0,1,1
6247,9984.0,6314.0,1058.24,4100.0,9329.0,0,0,0,0,1,0,0,1
6248,14478.6,6273.0,4751.45,0.0,6419.0,0,0,0,0,0,0,1,1
6249,1360.4,984.0,0.0,0.0,6419.0,0,0,0,0,0,0,1,1
6250,30420.0,3444.0,16028.78,0.0,8411.0,0,0,0,0,0,0,1,0
6251,13974.4,1476.0,8257.44,0.0,8413.0,0,0,0,0,0,0,1,1
6252,20332.0,9594.0,4323.49,0.0,6820.0,0,0,0,0,1,0,0,1
6253,1765.0,984.0,0.0,0.0,6430.0,0,0,0,0,1,0,0,0
6254,16452.5,9855.0,0.0,0.0,6530.0,0,0,0,0,1,0,0,1
6255,7771.65,2337.0,3454.06,0.0,7110.0,0,0,0,0,1,0,0,1
6256,8345.0,3444.0,1143.43,0.0,8610.0,0,0,0,0,1,0,0,1
6257,20720.0,12927.0,2720.19,4943.34,6419.0,0,0,0,0,0,0,1,0
6258,3970.0,2829.0,470.8,0.0,4321.0,0,0,0,0,1,0,0,1
6259,5590.0,1599.0,1342.32,0.0,6810.0,0,0,0,0,1,0,0,1
6260,11132.4,4920.0,1812.49,0.0,4321.0,0,0,0,0,1,0,0,1
6261,25500.0,13653.0,15116.75,4983.59,2710.0,0,0,0,0,1,0,0,0
6262,19788.0,7134.0,9157.92,0.0,6419.0,0,0,0,0,0,0,1,1
6263,3565.15,1353.0,841.07,0.0,4321.0,0,0,0,0,1,0,0,1
6264,14479.0,5670.0,5280.86,0.0,2029.0,0,0,0,0,1,0,0,0
6265,5978.8,0.0,2146.72,0.0,4322.0,0,1,0,0,0,0,0,1
6266,33975.0,20385.0,0.0,0.0,4630.0,0,0,0,0,1,0,0,0
6268,2665.0,1722.0,109.58,0.0,3510.0,0,0,0,0,1,0,0,1
6269,5807.0,1968.0,2258.1,0.0,6311.0,0,0,0,0,1,0,0,1
6270,3024.8,1968.0,0.0,0.0,8610.0,0,0,0,0,1,0,0,1
6271,1195.0,738.0,0.0,0.0,4719.0,0,0,0,0,0,0,1,1
6272,1600.0,0.0,814.0,0.0,4652.0,0,0,0,0,0,0,1,1
6273,3976.0,1476.0,627.72,0.0,8413.0,0,0,0,0,1,0,0,1
6275,3276.0,0.0,755.16,0.0,8411.0,0,0,0,0,1,0,0,1
6276,29386.0,2460.0,38802.18,0.0,8730.0,0,0,0,0,1,0,0,1
6277,15424.0,4551.0,10692.84,0.0,7210.0,0,0,0,0,1,0,0,1
6279,1824.6,1615.0,121.38,0.0,7110.0,0,0,0,0,1,0,0,1
6280,4077.0,492.0,1566.49,0.0,4520.0,0,0,0,0,1,0,0,1
6282,28834.45,0.0,22440.55,0.0,4321.0,1,0,0,0,0,0,0,0
6283,7215.0,0.0,1663.15,0.0,8610.0,0,0,0,0,1,0,0,0
6285,1988.2,984.0,137.12,0.0,2029.0,0,0,0,0,1,0,0,1
6286,1687.0,861.0,96.07,0.0,2029.0,0,0,0,0,1,0,0,1
6287,2320.8,1107.0,200.11,0.0,2029.0,0,0,0,0,1,0,0,1
6288,11746.3,2668.0,5723.63,0.0,2029.0,0,0,0,0,1,0,0,1
6289,1911.0,984.0,70.03,13.87,4911.0,0,0,0,0,1,0,0,1
6290,3392.0,984.0,840.45,0.0,4321.0,0,0,0,0,1,0,0,1
6291,2747.0,492.0,1364.8,0.0,5275.093193332244,0,0,0,0,1,0,0,0
6292,2479.0,1107.0,276.04,0.0,3600.0,0,0,0,0,1,0,0,1
6293,5744.0,2829.0,640.8,10.0,8129.0,0,0,0,0,1,0,0,1
6294,1910.0,246.0,1200.0,0.0,7110.0,0,0,0,0,1,0,0,1
6295,11131.9,2583.0,5045.62,0.0,5221.0,0,0,0,0,0,0,1,1
6297,17250.0,11070.0,0.0,0.0,5223.0,0,0,0,0,1,0,0,1
6298,1768.5,1173.0,0.0,0.0,9700.0,0,1,0,0,0,0,0,1
6299,2142.15,861.0,513.9,46.39,2652.0,0,0,0,0,0,0,1,0
6300,3337.3,1722.0,759.15,0.0,6190.0,0,0,0,0,1,0,0,1
6301,13162.0,3567.0,4168.59,10.0,6420.0,0,0,0,0,1,0,0,1
6302,15130.0,5428.0,3189.87,1000.0,2660.0,0,0,0,0,1,0,0,1
6304,1372.5,615.0,73.25,45.39,2652.0,0,0,0,0,0,0,1,1
6305,4707.0,2091.0,1129.7,0.0,8411.0,0,0,0,0,1,0,0,1
6309,1670.0,0.0,671.55,0.0,4322.0,0,1,0,0,0,0,0,1
6310,7847.8,3690.0,1206.17,0.0,6419.0,0,0,0,0,0,0,1,1
6311,16872.0,11562.0,0.0,0.0,7110.0,0,0,0,0,1,0,0,1
6312,2533.1,1230.0,734.16,0.0,9900.0,0,0,0,0,0,0,1,0
6313,1677.0,369.0,856.07,0.0,4630.0,0,0,0,0,1,0,0,1
6314,8205.45,4059.0,2074.68,0.0,2029.0,0,0,0,0,1,0,0,1
6315,13692.0,2952.0,6409.79,0.0,6419.0,0,0,0,0,0,0,1,1
6316,3066.0,1722.0,320.88,0.0,4321.0,0,0,0,0,1,0,0,1
6318,4805.0,3813.0,0.0,0.0,7020.0,0,0,0,0,1,0,0,1
6319,3000.0,1353.0,390.0,390.0,5275.093193332244,0,0,0,0,1,0,0,0
6320,31169.5,4692.0,16042.44,0.0,4322.0,0,1,0,0,0,0,0,0
6321,15510.75,2952.0,8037.17,0.0,9102.0,0,0,0,0,1,0,0,1
6322,2562.2,2214.0,0.0,0.0,8710.0,0,0,0,0,1,0,0,1
6323,8205.9,1734.0,2627.62,0.0,7110.0,1,0,0,0,0,0,0,0
6324,5390.0,1722.0,2045.67,0.0,6419.0,0,0,0,0,0,0,1,1
6325,5963.0,3246.0,578.5,0.0,7490.0,0,0,0,0,1,0,0,1
6326,3743.0,2214.0,460.7,0.0,4321.0,0,0,0,0,1,0,0,1
6327,5498.0,1599.0,1263.44,0.0,4321.0,0,0,0,0,1,0,0,1
6328,35051.0,19003.0,4367.26,11531.38,4661.0,0,0,0,0,1,0,0,1
6329,4370.0,2337.0,0.0,0.0,2732.0,0,0,0,0,1,0,0,1
6330,31065.0,7257.0,13999.8,0.0,8411.0,0,0,0,0,1,0,0,0
6331,10909.0,4428.0,2956.07,0.0,8610.0,0,0,0,0,0,0,1,1
6332,1740.0,984.0,1.0,0.0,6820.0,0,0,0,0,1,0,0,0
6333,46225.0,33825.0,0.0,0.0,8299.0,0,0,0,0,1,0,0,1
6334,1530.0,984.0,0.0,0.0,6419.0,0,0,0,0,0,0,1,1
6335,6990.8,2337.0,2218.55,0.0,6419.0,0,0,0,0,0,0,1,1
6336,31455.0,20295.0,4038.09,0.0,9499.0,0,0,0,0,0,0,1,1
6337,16347.0,1224.0,4906.8,0.0,5275.093193332244,0,1,0,0,0,0,0,0
6338,10297.5,4182.0,3009.08,2518.38,8422.0,0,0,0,0,0,0,1,1
6340,19021.95,0.0,15278.76,0.0,7110.0,1,0,0,0,0,0,0,0
6342,3945.7,1530.0,1107.98,0.0,6910.0,0,1,0,0,0,0,0,1
6343,2916.0,1353.0,258.95,0.0,8610.0,0,0,0,0,1,0,0,1
6344,7567.7,1476.0,3110.94,0.0,6820.0,0,0,0,0,1,0,0,1
6345,3753.0,1722.0,207.91,0.0,4321.0,0,0,0,0,1,0,0,1
6346,2069.75,510.0,662.84,0.0,4322.0,0,1,0,0,0,0,0,0
6347,6982.0,3075.0,712.15,10.0,4719.0,0,0,0,0,1,0,0,0
6350,4682.6,1950.0,903.81,397.81,4649.0,0,0,0,0,0,0,1,0
6351,2400.0,918.0,342.28,0.0,4663.0,0,1,0,0,0,0,0,0
6352,2076.5,1252.56,0.0,0.0,8610.0,0,1,0,0,0,0,0,1
